datetime_mdt,temp_F,rh_pct,wind_mph,gust_mph,wind_dir,pcp_accum_in,pcp_delta_in,solar_wm2
2026-01-13 14:21:00,46,31,6,10,NNW,9.89,0.11,643.0
2026-01-13 14:36:00,45,31,6,10,NNW,9.9,0.12,650.0
2026-01-13 14:51:00,45,31,6,11,NNW,9.91,0.13,568.0
2026-01-13 15:06:00,44,33,7,15,NNW,9.93,0.14,692.0
2026-01-13 15:21:00,42,37,10,15,NNW,9.94,0.15,374.0
2026-01-13 15:36:00,41,43,11,16,NNW,9.94,0.15,277.0
2026-01-13 15:51:00,42,42,11,16,NNW,9.95,0.16,492.0
2026-01-13 16:06:00,42,42,11,15,NNW,9.96,0.16,447.0
2026-01-13 16:21:00,41,41,12,17,NNW,9.96,0.16,233.0
2026-01-13 16:36:00,40,43,14,19,NNW,9.96,0.16,187.0
2026-01-13 16:51:00,41,45,14,18,NNW,9.97,0.17,198.0
2026-01-13 17:06:00,40,45,13,18,N,9.97,0.17,177.0
2026-01-13 17:21:00,40,42,14,20,NNW,9.97,0.17,90.0
2026-01-13 17:36:00,40,40,14,18,N,9.98,0.18,37.0
2026-01-13 17:51:00,41,37,16,23,NNW,9.98,0.18,8.0
2026-01-13 18:06:00,40,37,16,21,NNW,9.98,0.18,2.0
2026-01-13 18:21:00,40,37,15,20,NNW,9.98,0.18,0.0
2026-01-13 18:36:00,40,36,14,19,NNW,9.98,0.18,0.0
2026-01-13 18:51:00,41,36,16,20,NNW,9.98,0.18,0.0
2026-01-13 19:06:00,40,35,13,19,NNW,9.98,0.18,0.0
2026-01-13 19:21:00,40,35,13,16,N,9.98,0.18,0.0
2026-01-13 19:36:00,40,37,9,13,N,9.98,0.18,0.0
2026-01-13 19:51:00,40,36,10,15,N,9.98,0.18,0.0
2026-01-13 20:06:00,40,36,11,15,N,9.98,0.18,0.0
2026-01-13 20:21:00,40,37,10,13,NNE,9.98,0.18,0.0
2026-01-13 20:36:00,41,34,11,16,N,9.98,0.18,0.0
2026-01-13 20:51:00,41,33,11,14,NNE,9.98,0.18,0.0
2026-01-13 21:06:00,41,33,11,14,NNE,9.98,0.18,0.0
2026-01-13 21:21:00,40,36,12,16,NNE,9.98,0.18,0.0
2026-01-13 21:36:00,40,35,13,15,NNE,9.98,0.18,0.0
2026-01-13 21:51:00,40,35,14,17,NNE,9.98,0.18,0.0
2026-01-13 22:06:00,39,37,13,16,NNE,9.98,0.18,0.0
2026-01-13 22:21:00,39,38,13,16,NNE,9.98,0.18,0.0
2026-01-13 22:36:00,40,36,12,15,NNE,9.98,0.18,0.0
2026-01-13 22:51:00,41,32,13,15,NNE,9.98,0.18,0.0
2026-01-13 23:06:00,41,30,12,14,NNE,9.98,0.18,0.0
2026-01-13 23:21:00,42,29,13,14,NNE,9.98,0.18,0.0
2026-01-13 23:36:00,42,28,12,15,NNE,9.98,0.18,0.0
2026-01-13 23:51:00,42,27,10,13,NNE,9.98,0.18,0.0
2026-01-14 00:06:00,41,27,10,13,NNE,9.98,0.18,0.0
2026-01-14 00:21:00,42,24,9,11,NNE,9.98,0.18,0.0
2026-01-14 00:36:00,42,19,9,11,NNE,9.98,0.18,0.0
2026-01-14 00:51:00,43,16,9,11,NNE,9.98,0.18,0.0
2026-01-14 01:06:00,43,14,9,11,NNE,9.98,0.18,0.0
2026-01-14 01:21:00,43,13,9,12,NNE,9.98,0.18,0.0
2026-01-14 01:36:00,43,13,9,12,NNE,9.98,0.18,0.0
2026-01-14 01:51:00,42,14,10,11,NNE,9.98,0.18,0.0
2026-01-14 02:06:00,43,14,9,11,NNE,9.98,0.18,0.0
2026-01-14 02:21:00,43,16,9,10,NNE,9.98,0.18,0.0
2026-01-14 02:36:00,43,19,9,10,NNE,9.98,0.18,0.0
2026-01-14 02:51:00,43,19,9,10,NNE,9.98,0.18,0.0
2026-01-14 03:06:00,43,18,9,11,NNE,9.98,0.18,0.0
2026-01-14 03:21:00,43,19,10,11,NNE,9.98,0.18,0.0
2026-01-14 03:36:00,43,18,10,11,NNE,9.98,0.18,0.0
2026-01-14 03:51:00,43,17,10,13,NNE,9.98,0.18,0.0
2026-01-14 04:06:00,42,19,9,13,NNE,9.98,0.18,0.0
2026-01-14 04:21:00,42,19,9,11,NNE,9.98,0.18,0.0
2026-01-14 04:36:00,42,19,10,12,NNE,9.98,0.18,0.0
2026-01-14 04:51:00,42,18,10,13,NNE,9.98,0.18,0.0
2026-01-14 05:06:00,42,19,9,11,N,9.98,0.18,0.0
2026-01-14 05:21:00,42,18,9,11,NNE,9.98,0.18,0.0
2026-01-14 05:36:00,42,18,10,12,N,9.98,0.18,0.0
2026-01-14 05:51:00,42,19,10,12,N,9.98,0.18,0.0
2026-01-14 06:06:00,42,18,10,13,N,9.98,0.18,0.0
2026-01-14 06:21:00,43,18,11,13,N,9.98,0.18,0.0
2026-01-14 06:36:00,43,17,12,13,N,9.98,0.18,0.0
2026-01-14 06:51:00,43,16,12,14,N,9.98,0.18,0.0
2026-01-14 07:06:00,42,17,11,14,N,9.98,0.18,0.0
2026-01-14 07:21:00,42,17,11,14,N,9.98,0.18,0.0
2026-01-14 07:36:00,42,19,10,13,N,9.98,0.18,0.0
2026-01-14 07:51:00,42,20,11,13,N,9.98,0.18,0.0
2026-01-14 08:06:00,42,21,11,14,NNE,9.98,0.18,0.0
2026-01-14 08:21:00,42,21,10,13,NNE,9.98,0.18,2.0
2026-01-14 08:36:00,42,22,10,13,N,9.98,0.18,8.0
2026-01-14 08:51:00,43,21,10,12,NNE,9.98,0.18,23.0
2026-01-14 09:06:00,43,21,10,11,NNE,9.98,0.18,42.0
2026-01-14 09:21:00,43,21,9,13,N,9.98,0.18,82.0
2026-01-14 09:36:00,43,21,9,13,N,9.98,0.18,125.0
2026-01-14 09:51:00,43,21,8,10,N,9.98,0.18,158.0
2026-01-14 10:06:00,43,21,8,9,N,9.98,0.18,211.0
2026-01-14 10:21:00,44,21,8,9,NNE,9.98,0.18,263.0
2026-01-14 10:36:00,45,21,6,8,NNE,9.98,0.18,307.0
2026-01-14 10:51:00,45,20,6,9,NNE,9.98,0.18,356.0
2026-01-14 11:06:00,45,20,6,10,NNE,9.98,0.18,400.0
2026-01-14 11:21:00,46,19,6,8,NNE,9.98,0.18,440.0
2026-01-14 11:36:00,47,19,6,8,N,9.98,0.18,476.0
2026-01-14 11:51:00,48,18,5,7,NNW,9.98,0.18,513.0
2026-01-14 12:06:00,49,18,4,6,NNW,9.98,0.18,543.0
2026-01-14 12:21:00,50,18,3,6,NNW,9.98,0.17,568.0
2026-01-14 12:36:00,51,17,3,5,NNW,9.99,0.18,589.0
2026-01-14 12:51:00,51,17,3,5,N,9.99,0.17,604.0
2026-01-14 13:06:00,51,17,3,5,N,10.0,0.18,613.0
2026-01-14 13:21:00,52,18,3,5,N,10.02,0.19,613.0
2026-01-14 13:36:00,52,17,3,4,NNW,10.03,0.19,607.0
2026-01-14 13:51:00,54,16,2,4,NW,10.04,0.18,598.0
2026-01-14 14:06:00,54,16,2,4,NW,10.06,0.19,588.0
2026-01-14 14:21:00,54,16,3,6,NW,10.08,0.19,577.0
2026-01-14 14:36:00,53,14,4,7,WNW,10.09,0.19,565.0
2026-01-14 14:51:00,52,13,4,9,W,10.1,0.19,550.0
2026-01-14 15:06:00,53,15,4,7,WNW,10.11,0.18,530.0
2026-01-14 15:21:00,52,17,3,8,WNW,10.12,0.18,504.0
2026-01-14 15:36:00,52,16,4,7,WNW,10.13,0.19,467.0
2026-01-14 15:51:00,52,16,3,6,WNW,10.14,0.19,431.0
2026-01-14 16:06:00,51,16,4,7,NW,10.14,0.18,399.0
2026-01-14 16:21:00,50,20,3,6,NW,10.15,0.19,361.0
2026-01-14 16:36:00,49,20,4,6,NW,10.16,0.2,306.0
2026-01-14 16:51:00,48,21,4,7,W,10.17,0.2,261.0
2026-01-14 17:06:00,46,21,5,9,W,10.17,0.2,206.0
2026-01-14 17:21:00,44,21,6,10,WNW,10.18,0.21,136.0
2026-01-14 17:36:00,44,20,7,10,WNW,10.18,0.2,84.0
2026-01-14 17:51:00,42,20,8,11,WNW,10.18,0.2,10.0
2026-01-14 18:06:00,42,21,8,12,NW,10.18,0.2,2.0
2026-01-14 18:21:00,42,20,9,13,NW,10.18,0.2,0.0
2026-01-14 18:36:00,42,19,9,12,NW,10.18,0.2,0.0
2026-01-14 18:51:00,42,20,8,12,NW,10.18,0.2,0.0
2026-01-14 19:06:00,42,20,8,12,NW,10.18,0.2,0.0
2026-01-14 19:21:00,42,19,9,13,NW,10.18,0.2,0.0
2026-01-14 19:36:00,42,19,9,13,NW,10.18,0.2,0.0
2026-01-14 19:51:00,42,20,8,12,NW,10.18,0.2,0.0
2026-01-14 20:06:00,42,20,8,12,WNW,10.18,0.2,0.0
2026-01-14 20:21:00,41,20,8,12,NW,10.18,0.2,0.0
2026-01-14 20:36:00,41,20,8,12,NW,10.18,0.2,0.0
2026-01-14 20:51:00,42,19,8,12,NW,10.18,0.2,0.0
2026-01-14 21:06:00,41,18,9,14,NW,10.18,0.2,0.0
2026-01-14 21:21:00,41,17,9,14,NW,10.18,0.2,0.0
2026-01-14 21:36:00,41,17,9,13,WNW,10.18,0.2,0.0
2026-01-14 21:51:00,41,17,9,15,WNW,10.18,0.2,0.0
2026-01-14 22:06:00,40,16,10,15,WNW,10.18,0.2,0.0
2026-01-14 22:21:00,40,17,9,12,NW,10.18,0.2,0.0
2026-01-14 22:36:00,40,20,9,14,WNW,10.18,0.2,0.0
2026-01-14 22:51:00,40,21,10,15,WNW,10.18,0.2,0.0
2026-01-14 23:06:00,40,22,9,15,W,10.18,0.2,0.0
2026-01-14 23:21:00,40,22,10,15,W,10.18,0.2,0.0
2026-01-14 23:36:00,40,22,9,15,W,10.18,0.2,0.0
2026-01-14 23:51:00,39,21,10,13,W,10.18,0.2,0.0
2026-01-15 00:06:00,39,20,9,14,W,10.18,0.2,0.0
2026-01-15 00:21:00,39,21,10,16,W,10.18,0.2,0.0
2026-01-15 00:36:00,39,22,11,17,W,10.18,0.2,0.0
2026-01-15 00:51:00,38,22,10,14,W,10.18,0.2,0.0
2026-01-15 01:06:00,37,23,10,15,W,10.18,0.2,0.0
2026-01-15 01:21:00,38,24,11,17,WNW,10.18,0.2,0.0
2026-01-15 01:36:00,37,24,11,18,WNW,10.18,0.2,0.0
2026-01-15 01:51:00,37,24,11,18,W,10.18,0.2,0.0
2026-01-15 02:06:00,38,24,11,17,W,10.18,0.2,0.0
2026-01-15 02:21:00,38,24,12,19,WNW,10.18,0.2,0.0
2026-01-15 02:36:00,38,24,13,18,WNW,10.18,0.2,0.0
2026-01-15 02:51:00,38,23,13,20,WNW,10.18,0.2,0.0
2026-01-15 03:06:00,38,23,14,20,WNW,10.18,0.2,0.0
2026-01-15 03:21:00,37,24,13,20,WNW,10.18,0.2,0.0
2026-01-15 03:36:00,37,26,13,17,NW,10.18,0.2,0.0
2026-01-15 03:51:00,38,27,15,22,NW,10.18,0.2,0.0
2026-01-15 04:06:00,38,25,15,24,NW,10.18,0.2,0.0
2026-01-15 04:21:00,38,26,15,23,NNW,10.18,0.2,0.0
2026-01-15 04:36:00,37,28,16,23,NNW,10.18,0.2,0.0
2026-01-15 04:51:00,37,28,16,22,NNW,10.18,0.2,0.0
2026-01-15 05:06:00,38,26,16,22,NNW,10.18,0.2,0.0
2026-01-15 05:21:00,37,27,16,22,N,10.18,0.2,0.0
2026-01-15 05:36:00,37,27,17,23,N,10.18,0.2,0.0
2026-01-15 05:51:00,37,27,16,22,N,10.18,0.2,0.0
2026-01-15 06:06:00,37,26,18,24,N,10.18,0.2,0.0
2026-01-15 06:21:00,37,25,19,27,N,10.18,0.2,0.0
2026-01-15 06:36:00,37,24,19,28,N,10.18,0.2,0.0
2026-01-15 06:51:00,36,23,19,25,N,10.18,0.2,0.0
2026-01-15 07:06:00,36,23,17,23,NNE,10.18,0.2,0.0
2026-01-15 07:21:00,36,24,16,21,NNE,10.18,0.2,0.0
2026-01-15 07:36:00,36,23,17,23,NNE,10.18,0.2,0.0
2026-01-15 07:51:00,35,25,16,20,NNE,10.18,0.2,0.0
2026-01-15 08:06:00,35,25,16,20,NNE,10.18,0.2,0.0
2026-01-15 08:21:00,35,26,17,22,NNE,10.18,0.2,3.0
2026-01-15 08:36:00,35,26,18,22,NNE,10.18,0.2,11.0
2026-01-15 08:51:00,35,25,19,23,NNE,10.18,0.2,25.0
2026-01-15 09:06:00,35,25,17,22,NNE,10.18,0.2,45.0
2026-01-15 09:21:00,35,23,18,23,NNE,10.18,0.2,85.0
2026-01-15 09:36:00,36,24,19,24,NNE,10.18,0.2,127.0
2026-01-15 09:51:00,36,25,18,24,NNE,10.18,0.2,161.0
2026-01-15 10:06:00,36,30,16,22,NNE,10.18,0.2,215.0
2026-01-15 10:21:00,36,38,17,24,NNE,10.18,0.2,266.0
2026-01-15 10:36:00,36,43,16,22,NNE,10.18,0.2,310.0
2026-01-15 10:51:00,36,48,17,23,NNE,10.18,0.2,360.0
2026-01-15 11:06:00,36,48,16,22,NNE,10.18,0.2,405.0
2026-01-15 11:21:00,36,46,14,19,NNE,10.18,0.2,445.0
2026-01-15 11:36:00,36,39,12,17,NNE,10.18,0.2,482.0
2026-01-15 11:51:00,37,40,8,16,NE,10.18,0.2,521.0
2026-01-15 12:06:00,36,39,11,17,NNE,10.18,0.2,551.0
2026-01-15 12:21:00,37,39,10,17,NNE,10.18,0.2,575.0
2026-01-15 12:36:00,37,40,9,16,NNE,10.18,0.19,595.0
2026-01-15 12:51:00,37,39,11,16,NNE,10.18,0.19,611.0
2026-01-15 13:06:00,39,34,10,14,N,10.18,0.18,620.0
2026-01-15 13:21:00,38,33,12,17,N,10.18,0.16,619.0
2026-01-15 13:36:00,39,32,11,17,N,10.18,0.15,613.0
2026-01-15 13:51:00,39,31,12,18,NNE,10.18,0.14,604.0
2026-01-15 14:06:00,39,30,11,14,NNE,10.18,0.12,592.0
2026-01-15 14:21:00,40,28,11,16,NNE,10.18,0.1,583.0
2026-01-15 14:36:00,40,28,11,17,NNE,10.18,0.09,572.0
2026-01-15 14:51:00,41,26,12,18,NNE,10.18,0.08,558.0
2026-01-15 15:06:00,40,26,11,20,NNE,10.18,0.07,539.0
2026-01-15 15:21:00,41,24,13,20,N,10.18,0.06,512.0
2026-01-15 15:36:00,40,22,14,22,N,10.18,0.05,476.0
2026-01-15 15:51:00,40,22,13,21,NNE,10.18,0.04,435.0
2026-01-15 16:06:00,39,22,14,22,NNE,10.18,0.04,402.0
2026-01-15 16:21:00,39,23,15,25,NNE,10.18,0.03,364.0
2026-01-15 16:36:00,38,25,14,19,NNE,10.18,0.02,311.0
2026-01-15 16:51:00,37,27,14,20,NNE,10.18,0.01,264.0
2026-01-15 17:06:00,36,28,16,23,NNE,10.18,0.01,211.0
2026-01-15 17:21:00,35,28,19,26,NNE,10.18,0.0,140.0
2026-01-15 17:36:00,35,30,20,26,NNE,10.18,0.0,88.0
2026-01-15 17:51:00,34,32,19,25,NNE,10.18,0.0,14.0
2026-01-15 18:06:00,34,32,20,26,NNE,10.18,0.0,2.0
2026-01-15 18:21:00,34,32,20,25,NNE,10.18,0.0,0.0
2026-01-15 18:36:00,34,31,21,27,NNE,10.18,0.0,0.0
2026-01-15 18:51:00,33,31,21,27,NNE,10.18,0.0,0.0
2026-01-15 19:06:00,33,30,21,25,NNE,10.18,0.0,0.0
2026-01-15 19:21:00,33,30,20,25,NNE,10.18,0.0,0.0
2026-01-15 19:36:00,33,30,22,28,NNE,10.18,0.0,0.0
2026-01-15 19:51:00,32,30,20,26,NNE,10.18,0.0,0.0
2026-01-15 20:06:00,32,31,21,27,NNE,10.18,0.0,0.0
2026-01-15 20:21:00,32,31,21,26,NNE,10.18,0.0,0.0
2026-01-15 20:36:00,32,30,21,28,NNE,10.18,0.0,0.0
2026-01-15 20:51:00,32,30,20,26,NNE,10.18,0.0,0.0
2026-01-15 21:06:00,32,30,22,30,NNE,10.18,0.0,0.0
2026-01-15 21:21:00,32,29,21,28,NNE,10.18,0.0,0.0
2026-01-15 21:36:00,32,29,22,28,NNE,10.18,0.0,0.0
2026-01-15 21:51:00,32,27,21,28,NNE,10.18,0.0,0.0
2026-01-15 22:06:00,32,28,23,28,NNE,10.18,0.0,0.0
2026-01-15 22:21:00,31,28,22,29,NNE,10.18,0.0,0.0
2026-01-15 22:36:00,31,28,21,29,NNE,10.18,0.0,0.0
2026-01-15 22:51:00,31,27,21,27,NNE,10.18,0.0,0.0
2026-01-15 23:06:00,31,27,22,27,NNE,10.18,0.0,0.0
2026-01-15 23:21:00,31,26,22,27,NNE,10.18,0.0,0.0
2026-01-15 23:36:00,31,26,20,29,NNE,10.18,0.0,0.0
2026-01-15 23:51:00,30,26,21,28,NNE,10.18,0.0,0.0
2026-01-16 00:06:00,30,26,22,27,NNE,10.18,0.0,0.0
2026-01-16 00:21:00,30,25,22,28,NNE,10.18,0.0,0.0
2026-01-16 00:36:00,30,26,22,28,NNE,10.18,0.0,0.0
2026-01-16 00:51:00,31,24,21,27,NNE,10.18,0.0,0.0
2026-01-16 01:06:00,31,23,22,27,NNE,10.18,0.0,0.0
2026-01-16 01:21:00,31,22,22,28,NNE,10.18,0.0,0.0
2026-01-16 01:36:00,30,23,20,28,NNE,10.18,0.0,0.0
2026-01-16 01:51:00,31,21,21,25,NNE,10.18,0.0,0.0
2026-01-16 02:06:00,30,20,21,25,NNE,10.18,0.0,0.0
2026-01-16 02:21:00,31,19,20,26,NNE,10.18,0.0,0.0
2026-01-16 02:36:00,30,18,20,26,NNE,10.18,0.0,0.0
2026-01-16 02:51:00,30,19,19,23,NNE,10.18,0.0,0.0
2026-01-16 03:06:00,30,18,19,25,NNE,10.18,0.0,0.0
2026-01-16 03:21:00,30,17,20,25,NNE,10.18,0.0,0.0
2026-01-16 03:36:00,30,18,20,25,NNE,10.18,0.0,0.0
2026-01-16 03:51:00,30,17,21,26,NNE,10.18,0.0,0.0
2026-01-16 04:06:00,30,17,21,28,NNE,10.18,0.0,0.0
2026-01-16 04:21:00,30,17,19,27,NNE,10.18,0.0,0.0
2026-01-16 04:36:00,30,17,20,27,NNE,10.18,0.0,0.0
2026-01-16 04:51:00,30,17,21,28,NNE,10.18,0.0,0.0
2026-01-16 05:06:00,30,16,20,23,NNE,10.18,0.0,0.0
2026-01-16 05:21:00,30,16,19,23,NNE,10.18,0.0,0.0
2026-01-16 05:36:00,29,16,18,23,NNE,10.18,0.0,0.0
2026-01-16 05:51:00,29,17,19,24,NNE,10.18,0.0,0.0
2026-01-16 06:06:00,29,18,20,25,NNE,10.18,0.0,0.0
2026-01-16 06:21:00,29,18,18,24,NNE,10.18,0.0,0.0
2026-01-16 06:36:00,29,18,19,25,NNE,10.18,0.0,0.0
2026-01-16 06:51:00,29,17,19,24,NNE,10.18,0.0,0.0
2026-01-16 07:06:00,29,16,18,22,NNE,10.18,0.0,0.0
2026-01-16 07:21:00,29,16,15,21,NNE,10.18,0.0,0.0
2026-01-16 07:36:00,29,17,15,18,NNE,10.18,0.0,0.0
2026-01-16 07:51:00,29,16,14,19,NNE,10.18,0.0,0.0
2026-01-16 08:06:00,29,17,14,18,NNE,10.18,0.0,0.0
2026-01-16 08:21:00,29,16,13,16,NNE,10.18,0.0,3.0
2026-01-16 08:36:00,30,14,12,15,NNE,10.18,0.0,13.0
2026-01-16 08:51:00,32,13,13,18,NNE,10.18,0.0,29.0
2026-01-16 09:06:00,31,13,14,17,NNE,10.18,0.0,54.0
2026-01-16 09:21:00,32,13,14,17,NNE,10.18,0.0,99.0
2026-01-16 09:36:00,32,13,13,17,NNE,10.18,0.0,130.0
2026-01-16 09:51:00,32,13,12,16,NNE,10.18,0.0,165.0
2026-01-16 10:06:00,32,14,10,15,NNE,10.18,0.0,216.0
2026-01-16 10:21:00,32,13,11,15,NNE,10.18,0.0,262.0
2026-01-16 10:36:00,33,13,9,13,NNE,10.18,0.0,306.0
2026-01-16 10:51:00,34,12,7,11,N,10.18,0.0,355.0
2026-01-16 11:06:00,35,12,6,8,N,10.18,0.0,397.0
2026-01-16 11:21:00,35,11,6,8,N,10.18,0.0,445.0
2026-01-16 11:36:00,36,12,6,8,N,10.18,0.0,484.0
2026-01-16 11:51:00,36,12,6,9,NNW,10.18,0.0,524.0
2026-01-16 12:06:00,37,12,4,8,NNW,10.18,0.0,551.0
2026-01-16 12:21:00,38,12,4,8,NNW,10.18,0.0,572.0
2026-01-16 12:36:00,39,13,3,7,NW,10.18,0.0,603.0
2026-01-16 12:51:00,38,14,4,7,NW,10.18,0.0,602.0
2026-01-16 13:06:00,36,14,7,12,N,10.18,0.0,620.0
2026-01-16 13:21:00,37,14,6,11,N,10.18,0.0,629.0
2026-01-16 13:36:00,37,13,5,9,NNW,10.18,0.0,648.0
2026-01-16 13:51:00,36,13,7,10,N,10.18,0.0,660.0
2026-01-16 14:06:00,36,14,6,10,N,10.18,0.0,642.0
2026-01-16 14:21:00,35,14,7,11,N,10.18,0.0,593.0
2026-01-16 14:36:00,36,17,7,9,N,10.18,0.0,575.0
2026-01-16 14:51:00,36,21,5,10,NNW,10.18,0.0,575.0
2026-01-16 15:06:00,36,23,6,11,NNW,10.18,0.0,522.0
2026-01-16 15:21:00,36,23,6,12,NNW,10.18,0.0,534.0
2026-01-16 15:36:00,35,18,8,15,NNW,10.18,0.0,524.0
2026-01-16 15:51:00,34,20,8,12,NNW,10.18,0.0,378.0
2026-01-16 16:06:00,33,23,8,14,NNW,10.18,0.0,393.0
2026-01-16 16:21:00,32,24,9,14,NNW,10.18,0.0,298.0
2026-01-16 16:36:00,30,24,11,16,N,10.18,0.0,219.0
2026-01-16 16:51:00,30,23,13,18,N,10.18,0.0,155.0
2026-01-16 17:06:00,30,24,13,20,N,10.18,0.0,117.0
2026-01-16 17:21:00,29,23,14,20,N,10.18,0.0,75.0
2026-01-16 17:36:00,29,24,15,20,NNE,10.18,0.0,64.0
2026-01-16 17:51:00,28,26,14,19,NNE,10.18,0.0,14.0
2026-01-16 18:06:00,29,25,14,19,NNE,10.18,0.0,6.0
2026-01-16 18:21:00,28,26,14,18,NNE,10.18,0.0,0.0
2026-01-16 18:36:00,29,24,15,19,NNE,10.18,0.0,0.0
2026-01-16 18:51:00,29,22,16,22,N,10.18,0.0,0.0
2026-01-16 19:06:00,29,22,18,24,N,10.18,0.0,0.0
2026-01-16 19:21:00,29,23,16,21,N,10.18,0.0,0.0
2026-01-16 19:36:00,28,24,16,21,N,10.18,0.0,0.0
2026-01-16 19:51:00,29,25,16,20,N,10.18,0.0,0.0
2026-01-16 20:06:00,28,25,16,18,NNE,10.18,0.0,0.0
2026-01-16 20:21:00,28,25,14,18,NNE,10.18,0.0,0.0
2026-01-16 20:36:00,28,25,15,20,NNE,10.18,0.0,0.0
2026-01-16 20:51:00,28,25,15,19,NNE,10.18,0.0,0.0
2026-01-16 21:06:00,28,27,16,20,NNE,10.18,0.0,0.0
2026-01-16 21:21:00,28,27,16,21,NNE,10.18,0.0,0.0
2026-01-16 21:36:00,28,29,15,19,NNE,10.18,0.0,0.0
2026-01-16 21:51:00,28,29,17,23,NNE,10.18,0.0,0.0
2026-01-16 22:06:00,27,30,17,22,NNE,10.18,0.0,0.0
2026-01-16 22:21:00,27,29,17,22,NNE,10.18,0.0,0.0
2026-01-16 22:36:00,27,28,18,23,NNE,10.18,0.0,0.0
2026-01-16 22:51:00,27,26,18,23,NNE,10.18,0.0,0.0
2026-01-16 23:06:00,27,26,18,23,NNE,10.18,0.0,0.0
2026-01-16 23:21:00,27,25,19,23,NNE,10.18,0.0,0.0
2026-01-16 23:36:00,27,25,18,25,NNE,10.18,0.0,0.0
2026-01-16 23:51:00,27,25,17,23,NNE,10.18,0.0,0.0
2026-01-17 00:06:00,27,25,18,24,NNE,10.18,0.0,0.0
2026-01-17 00:21:00,27,26,18,21,NNE,10.18,0.0,0.0
2026-01-17 00:36:00,26,26,12,21,NNE,10.18,0.0,0.0
2026-01-17 00:51:00,26,28,6,15,NE,10.18,0.0,0.0
2026-01-17 01:06:00,26,29,6,13,NE,10.18,0.0,0.0
2026-01-17 01:21:00,25,30,3,9,NE,10.18,0.0,0.0
2026-01-17 01:36:00,26,30,3,9,NE,10.18,0.0,0.0
2026-01-17 01:51:00,26,28,7,20,NE,10.18,0.0,0.0
2026-01-17 02:06:00,26,28,8,19,NE,10.18,0.0,0.0
2026-01-17 02:21:00,26,28,10,19,NE,10.18,0.0,0.0
2026-01-17 02:36:00,27,30,13,21,NE,10.18,0.0,0.0
2026-01-17 02:51:00,27,30,16,23,NNE,10.18,0.0,0.0
2026-01-17 03:06:00,27,29,17,23,NNE,10.18,0.0,0.0
2026-01-17 03:21:00,28,29,16,20,NNE,10.18,0.0,0.0
2026-01-17 03:36:00,28,29,15,20,NNE,10.18,0.0,0.0
2026-01-17 03:51:00,28,29,10,18,NE,10.18,0.0,0.0
2026-01-17 04:06:00,27,30,7,15,NE,10.18,0.0,0.0
2026-01-17 04:21:00,28,29,10,17,NE,10.18,0.0,0.0
2026-01-17 04:36:00,28,28,10,17,NE,10.18,0.0,0.0
2026-01-17 04:51:00,28,28,7,11,NE,10.18,0.0,0.0
2026-01-17 05:06:00,28,27,8,16,NE,10.18,0.0,0.0
2026-01-17 05:21:00,27,28,4,13,NE,10.18,0.0,0.0
2026-01-17 05:36:00,27,29,1,5,ENE,10.18,0.0,0.0
2026-01-17 05:51:00,27,29,1,3,E,10.18,0.0,0.0
2026-01-17 06:06:00,27,29,1,5,E,10.18,0.0,0.0
2026-01-17 06:21:00,27,28,1,5,E,10.18,0.0,0.0
2026-01-17 06:36:00,28,27,2,5,E,10.18,0.0,0.0
2026-01-17 06:51:00,27,28,2,6,ESE,10.18,0.0,0.0
2026-01-17 07:06:00,27,28,2,6,ESE,10.18,0.0,0.0
2026-01-17 07:21:00,28,27,2,5,E,10.18,0.0,0.0
2026-01-17 07:36:00,28,26,1,4,E,10.18,0.0,0.0
2026-01-17 07:51:00,28,25,1,3,E,10.18,0.0,0.0
2026-01-17 08:06:00,28,25,1,6,E,10.18,0.0,0.0
2026-01-17 08:21:00,28,25,1,7,E,10.18,0.0,2.0
2026-01-17 08:36:00,28,25,0,2,E,10.18,0.0,8.0
2026-01-17 08:51:00,31,23,1,7,ENE,10.18,0.0,23.0
2026-01-17 09:06:00,32,21,1,4,ENE,10.18,0.0,45.0
2026-01-17 09:21:00,34,19,1,6,E,10.18,0.0,83.0
2026-01-17 09:36:00,35,18,1,4,E,10.18,0.0,124.0
2026-01-17 09:51:00,36,17,0,4,E,10.18,0.0,157.0
2026-01-17 10:06:00,37,17,0,4,ENE,10.18,0.0,212.0
2026-01-17 10:21:00,38,16,0,3,E,10.18,0.0,260.0
2026-01-17 10:36:00,39,16,0,6,E,10.18,0.0,304.0
2026-01-17 10:51:00,39,16,1,6,ENE,10.18,0.0,352.0
2026-01-17 11:06:00,40,17,1,5,ENE,10.18,0.0,396.0
2026-01-17 11:21:00,43,16,0,8,ENE,10.18,0.0,436.0
2026-01-17 11:36:00,42,16,2,10,NE,10.18,0.0,476.0
2026-01-17 11:51:00,41,15,3,7,NE,10.18,0.0,512.0
2026-01-17 12:06:00,42,16,2,6,NE,10.18,0.0,541.0
2026-01-17 12:21:00,42,14,3,6,NNE,10.18,0.0,565.0
2026-01-17 12:36:00,45,15,2,7,NE,10.18,0.0,585.0
2026-01-17 12:51:00,42,14,3,6,NNE,10.18,0.0,602.0
2026-01-17 13:06:00,43,16,3,6,NNE,10.18,0.0,611.0
2026-01-17 13:21:00,43,15,3,7,NE,10.18,0.0,613.0
2026-01-17 13:36:00,43,16,3,6,NNE,10.18,0.0,586.0
